939;66;12;13
940;55;12;12
941;55;13;13
942;33;14;13
943;63;15;13
944;42;14;13
945;55;15;13
946;44;14;13
947;23;14;14
948;24;14;14
949;55;13;14
950;66;14;14
951;77;14;15
952;55;14;14
953;45;13;14
954;67;13;14
955;56;13;13
956;56;14;14
957;34;15;14
958;55;13;13
959;33;14;13
960;63;15;13
961;42;14;13
962;55;15;13
963;44;14;13
964;23;14;14
965;24;14;14
966;55;13;14
967;66;14;14
968;77;14;15
969;55;14;14
970;45;13;14
971;67;13;14
972;56;13;13
973;56;14;14
974;34;15;14
975;64;16;14
976;43;15;14
977;56;16;14
978;45;15;14
979;24;15;15
980;25;15;15
981;56;14;15
982;67;15;15
983;78;15;16
984;56;15;15
985;46;14;15
986;68;14;15
987;57;14;14
988;57;15;15
989;35;16;15
990;56;14;14
991;34;15;14
992;64;16;14
993;43;15;14
994;56;16;14
995;45;15;14
996;24;15;15
997;25;15;15
998;56;14;15
999;67;15;15
1000;78;15;16
1001;56;15;15
1002;46;14;15
1003;68;14;15
1004;57;14;14
1005;57;15;15
1006;35;16;15
1007;65;17;15
1008;44;16;15
1009;57;17;15
1010;46;16;15
1011;25;16;16
1012;26;16;16
1013;57;15;16
1014;68;16;16
1015;79;16;17
1016;57;16;16
1017;47;15;16
1018;69;15;16
1019;58;15;15
1020;58;16;16
1021;36;17;16
1022;57;15;15
1023;35;16;15
1024;65;17;15
1025;44;16;15
1026;57;17;15
1027;46;16;15
1028;25;16;16
1029;26;16;16
1030;57;15;16
1031;68;16;16
1032;79;16;17
1033;57;16;16
1034;47;15;16
1035;69;15;16
1036;58;15;15
1037;58;16;16
1038;36;17;16
1039;66;18;16
1040;45;17;16
1041;58;18;16
1042;47;17;16
1043;26;17;17
1044;27;17;17
1045;58;16;17
1046;69;17;17
1047;80;17;18
1048;58;17;17
1049;48;16;17
1050;70;16;17
1051;59;16;16
1052;59;17;17
1053;37;18;17
1054;58;16;16
1055;36;17;16
1056;66;18;16
1057;45;17;16
1058;58;18;16
1059;47;17;16
1060;26;17;17
1061;27;17;17
1062;58;16;17
1063;69;17;17
1064;80;17;18
1065;58;17;17
1066;48;16;17
1067;70;16;17
1068;59;16;16
1069;59;17;17
1070;37;18;17
1071;67;19;17
1072;46;18;17
1073;59;19;17
1074;48;18;17
1075;27;18;18
1076;28;18;18
1077;59;17;18
1078;70;18;18
1079;81;18;19
1080;59;18;18
1081;49;17;18
1082;71;17;18
1083;60;17;17
1084;60;18;18
1085;38;19;18
1086;59;17;17
1087;37;18;17
1088;67;19;17
1089;46;18;17
1090;59;19;17
1091;48;18;17
1092;27;18;18
1093;28;18;18
1094;59;17;18
1095;70;18;18
1096;81;18;19
1097;59;18;18
1098;49;17;18
1099;71;17;18
1100;60;17;17
1101;60;18;18
1102;38;19;18
1103;68;20;18
1104;47;19;18
1105;60;20;18
1106;49;19;18
1107;28;19;19
1108;29;19;19
1109;60;18;19
1110;71;19;19
1111;82;19;20
1112;60;19;19
1113;50;18;19
1114;72;18;19
1115;61;18;18
1116;61;19;19
1117;39;20;19
1118;60;18;18
1119;38;19;18
1120;68;20;18
1121;47;19;18
1122;60;20;18
1123;49;19;18
1124;28;19;19
1125;29;19;19
1126;60;18;19
1127;71;19;19
1128;82;19;20
1129;60;19;19
1130;50;18;19
1131;72;18;19
1132;61;18;18
1133;61;19;19
1134;39;20;19
1135;69;21;19
1136;48;20;19
1137;61;21;19
1138;50;20;19
1139;29;20;20
1140;30;20;20
1141;61;19;20
1142;72;20;20
1143;83;20;21
1144;61;20;20
1145;51;19;20
1146;73;19;20
1147;62;19;19
1148;62;20;20
1149;40;21;20
1150;61;19;19
1151;39;20;19
1152;69;21;19
1153;48;20;19
1154;61;21;19
1155;50;20;19
1156;29;20;20
1157;30;20;20
1158;61;19;20
1159;72;20;20
1160;83;20;21
1161;61;20;20
1162;51;19;20
1163;73;19;20
1164;62;19;19
1165;62;20;20
1166;40;21;20
1167;70;22;20
1168;49;21;20
1169;62;22;20
1170;51;21;20
1171;30;21;21
1172;31;21;21
1173;62;20;21
1174;73;21;21
1175;84;21;22
1176;62;21;21
1177;52;20;21
1178;74;20;21
1179;63;20;20
1180;63;21;21
1181;41;22;21
1182;62;20;20
1183;40;21;20
1184;70;22;20
1185;49;21;20
1186;62;22;20
1187;51;21;20
1188;30;21;21
1189;31;21;21
1190;62;20;21
1191;73;21;21
1192;84;21;22
1193;62;21;21
1194;52;20;21
1195;74;20;21
1196;63;20;20
1197;63;21;21
1198;41;22;21
1199;71;23;21
1200;50;22;21
1201;63;23;21
1202;52;22;21
1203;31;22;22
1204;32;22;22
1205;63;21;22
1206;74;22;22
1207;85;22;23
1208;63;22;22
1209;53;21;22
1210;75;21;22
1211;64;21;21
1212;64;22;22
1213;42;23;22
1214;63;21;21
1215;41;22;21
1216;71;23;21
1217;50;22;21
1218;63;23;21
1219;52;22;21
1220;31;22;22
1221;32;22;22
1222;63;21;22
1223;74;22;22
1224;85;22;23
1225;63;22;22
1226;53;21;22
1227;75;21;22
1228;64;21;21
1229;64;22;22
1230;42;23;22
1231;72;24;22
1232;51;23;22
1233;64;24;22
1234;53;23;22
1235;32;23;23
1236;33;23;23
1237;64;22;23
1238;75;23;23
1239;86;23;24
1240;64;23;23
1241;54;22;23
1242;76;22;23
1243;65;22;22
1244;65;23;23
1245;43;24;23
1246;64;22;22
1247;42;23;22
1248;72;24;22
1249;51;23;22
1250;64;24;22
1251;53;23;22
1252;32;23;23
1253;33;23;23
1254;64;22;23
1255;75;23;23
1256;86;23;24
1257;64;23;23
1258;54;22;23
1259;76;22;23
1260;65;22;22
1261;65;23;23
1262;43;24;23
1263;73;25;23
1264;52;24;23
1265;65;25;23
1266;54;24;23
1267;33;24;24
1268;34;24;24
1269;65;23;24
1270;76;24;24
1271;87;24;25
1272;65;24;24
1273;55;23;24
1274;77;23;24
1275;66;23;23
1276;66;24;24
1277;44;25;24
1278;65;23;23
1279;43;24;23
1280;73;25;23
1281;52;24;23
1282;65;25;23
1283;54;24;23
1284;33;24;24
1285;34;24;24
1286;65;23;24
1287;76;24;24
1288;87;24;25
1289;65;24;24
1290;55;23;24
1291;77;23;24
1292;66;23;23
1293;66;24;24
1294;44;25;24
1295;74;26;24
1296;53;25;24
1297;66;26;24
1298;55;25;24
1299;34;25;25
1300;35;25;25
1301;66;24;25
1302;77;25;25
1303;88;25;26
1304;66;25;25
1305;56;24;25
1306;78;24;25
1307;67;24;24
1308;67;25;25
1309;45;26;25
1310;66;24;24
1311;44;25;24
1312;74;26;24
1313;53;25;24
1314;66;26;24
1315;55;25;24
1316;34;25;25
1317;35;25;25
1318;66;24;25
1319;77;25;25
1320;88;25;26
1321;66;25;25
1322;56;24;25
1323;78;24;25
1324;67;24;24
1325;67;25;25
1326;45;26;25
1327;75;27;25
1328;54;26;25
1329;67;27;25
1330;56;26;25
1331;35;26;26
1332;36;26;26
1333;67;25;26
1334;78;26;26
1335;89;26;27
1336;67;26;26
1337;57;25;26
1338;79;25;26
1339;68;25;25
1340;68;26;26
1341;46;27;26
1342;67;25;25
1343;45;26;25
1344;75;27;25
1345;54;26;25
1346;67;27;25
1347;56;26;25
1348;35;26;26
1349;36;26;26
1350;67;25;26
1351;78;26;26
1352;89;26;27
1353;67;26;26
1354;57;25;26
1355;79;25;26
1356;68;25;25
1357;68;26;26
1358;46;27;26
1359;76;28;26
1360;55;27;26
1361;68;28;26
1362;57;27;26
1363;36;27;27
1364;37;27;27
1365;68;26;27
1366;79;27;27
1367;90;27;28
1368;68;27;27
1369;58;26;27
1370;80;26;27
1371;69;26;26
1372;69;27;27
1373;47;28;27
1374;68;26;26
1375;46;27;26
1376;76;28;26
1377;55;27;26
1378;68;28;26
1379;57;27;26
1380;36;27;27
1381;37;27;27
1382;68;26;27
1383;79;27;27
1384;90;27;28
1385;68;27;27
1386;58;26;27
1387;80;26;27
1388;69;26;26
1389;69;27;27
1390;47;28;27
1391;77;29;27
1392;56;28;27
1393;69;29;27
1394;58;28;27
1395;37;28;28
1396;38;28;28
1397;69;27;28
1398;80;28;28
1399;91;28;29
1400;69;28;28
1401;59;27;28
1402;81;27;28
1403;70;27;27
1404;70;28;28
1405;48;29;28
1406;69;27;27
1407;47;28;27
1408;77;29;27
1409;56;28;27
1410;69;29;27
1411;58;28;27
1412;37;28;28
1413;38;28;28
1414;69;27;28
1415;80;28;28
1416;91;28;29
1417;69;28;28
1418;59;27;28
1419;81;27;28
1420;70;27;27
1421;70;28;28
1422;48;29;28
1423;78;30;28
1424;57;29;28
1425;70;30;28
1426;59;29;28
1427;38;29;29
1428;39;29;29
1429;70;28;29
1430;81;29;29
1431;92;29;30
1432;70;29;29
1433;60;28;29
1434;82;28;29
1435;71;28;28
1436;71;29;29
1437;49;30;29
1438;70;28;28
1439;48;29;28
1440;78;30;28
1441;57;29;28
1442;70;30;28
1443;59;29;28
1444;38;29;29
1445;39;29;29
1446;70;28;29
1447;81;29;29
1448;92;29;30
1449;70;29;29
1450;60;28;29
1451;82;28;29
1452;71;28;28
1453;71;29;29
1454;49;30;29
1455;79;31;29
1456;58;30;29
1457;71;31;29
1458;60;30;29
1459;39;30;30
1460;40;30;30
1461;71;29;30
1462;82;30;30
1463;93;30;31
1464;71;30;30
1465;61;29;30
1466;83;29;30
1467;72;29;29
1468;72;30;30
1469;50;31;30
1470;71;29;29
1471;49;30;29
1472;79;31;29
1473;58;30;29
1474;71;31;29
1475;60;30;29
1476;39;30;30
1477;40;30;30
1478;71;29;30
1479;82;30;30
1480;93;30;31
1481;71;30;30
1482;61;29;30
1483;83;29;30
1484;72;29;29
1485;72;30;30
1486;50;31;30
1487;80;32;30
1488;59;31;30
1489;72;32;30
1490;61;31;30
1491;40;31;31
1492;41;31;31
1493;72;30;31
1494;83;31;31
1495;94;31;32
1496;72;31;31
1497;62;30;31
1498;84;30;31
1499;73;30;30
1500;73;31;31
1501;51;32;31
1502;72;30;30
1503;50;31;30
1504;80;32;30
1505;59;31;30
1506;72;32;30
1507;61;31;30
1508;40;31;31
1509;41;31;31
1510;72;30;31
1511;83;31;31
1512;94;31;32
1513;72;31;31
1514;62;30;31
1515;84;30;31
1516;73;30;30
1517;73;31;31
1518;51;32;31
1519;81;33;31
1520;60;32;31
1521;73;33;31
1522;62;32;31
1523;41;32;32
1524;42;32;32
1525;73;31;32
1526;84;32;32
1527;95;32;33
1528;73;32;32
1529;63;31;32
1530;85;31;32
1531;74;31;31
1532;74;32;32
1533;52;33;32
1534;73;31;31
1535;51;32;31
1536;81;33;31
1537;60;32;31
1538;73;33;31
1539;62;32;31
1540;41;32;32
1541;42;32;32
1542;73;31;32
1543;84;32;32
1544;95;32;33
1545;73;32;32
1546;63;31;32
1547;85;31;32
1548;74;31;31
1549;74;32;32
1550;52;33;32
1551;82;34;32
1552;61;33;32
1553;74;34;32
1554;63;33;32
1555;42;33;33
1556;43;33;33
1557;74;32;33
1558;85;33;33
1559;96;33;34
1560;74;33;33
1561;64;32;33
1562;86;32;33
1563;75;32;32
1564;75;33;33
1565;53;34;33
1566;74;32;32
1567;52;33;32
1568;82;34;32
1569;61;33;32
1570;74;34;32
1571;63;33;32
1572;42;33;33
1573;43;33;33
1574;74;32;33
1575;85;33;33
1576;96;33;34
1577;74;33;33
1578;64;32;33
1579;86;32;33
1580;75;32;32
1581;75;33;33
1582;53;34;33
1583;83;35;33
1584;62;34;33
1585;75;35;33
1586;64;34;33
1587;43;34;34
1588;44;34;34
1589;75;33;34
1590;86;34;34
1591;97;34;35
1592;75;34;34
1593;65;33;34
1594;87;33;34
1595;76;33;33
1596;76;34;34
1597;54;35;34
1598;75;33;33
1599;53;34;33
1600;83;35;33
1601;62;34;33
1602;75;35;33
1603;64;34;33
1604;43;34;34
1605;44;34;34
1606;75;33;34
1607;86;34;34
1608;97;34;35
1609;75;34;34
1610;65;33;34
1611;87;33;34
1612;76;33;33
1613;76;34;34
1614;54;35;34
1615;84;36;34
1616;63;35;34
1617;76;36;34
1618;65;35;34
1619;44;35;35
1620;45;35;35
1621;76;34;35
1622;87;35;35
1623;98;35;36
1624;76;35;35
1625;66;34;35
1626;88;34;35
1627;77;34;34
1628;77;35;35
1629;55;36;35
1630;76;34;34
1631;54;35;34
1632;84;36;34
1633;63;35;34
1634;76;36;34
1635;65;35;34
1636;44;35;35
1637;45;35;35
1638;76;34;35
1639;87;35;35
1640;98;35;36
1641;76;35;35
1642;66;34;35
1643;88;34;35
1644;77;34;34
1645;77;35;35
1646;55;36;35
1647;85;37;35
1648;64;36;35
1649;77;37;35
1650;66;36;35
1651;45;36;36
1652;46;36;36
1653;77;35;36
1654;88;36;36
1655;99;36;37
1656;77;36;36
1657;67;35;36
1658;89;35;36
1659;78;35;35
1660;78;36;36
1661;56;37;36
1662;77;35;35
1663;55;36;35
1664;85;37;35
1665;64;36;35
1666;77;37;35
